"weight";"lat";"lon"
"1000";"48.22";"15.293"
"991";"48.23";"15.313"
"980";"48.26";"15.383"
"949";"48.23";"15.323"
"916";"48.27";"15.403"
"910";"48.24";"15.333"
"893";"48.2";"15.253"
"892";"48.26";"15.393"
"890";"48.22";"15.303"
"860";"48.92";"15.063"
"859";"48.24";"15.343"
"857";"48.2";"15.243"
"854";"48.27";"15.413"
"821";"48.89";"15.113"
"793";"48.25";"15.363"
"785";"48.19";"15.223"
"782";"48.28";"15.423"
"746";"48.28";"15.433"
"737";"48.21";"15.273"
"700";"48.19";"15.233"
"697";"48.9";"15.093"
"664";"48.3";"15.473"
"664";"48.29";"15.453"
"660";"48.18";"15.203"
"636";"48.18";"15.213"
"626";"48.9";"15.103"
"618";"48.88";"15.133"
"618";"48.21";"15.263"
"603";"48.29";"15.443"
"582";"48.25";"15.373"
"578";"48.89";"15.123"
"575";"48.25";"15.353"
"560";"48.11";"15.433"
"552";"48.93";"15.043"
"544";"48.3";"15.483"
"536";"48.32";"15.293"
"528";"48.21";"15.283"
"526";"48.91";"15.073"
"521";"48.11";"15.423"
"513";"48.15";"15.133"
"503";"48.32";"15.283"
"493";"48.12";"15.063"
"490";"48.31";"15.333"
"487";"48.12";"15.393"
"483";"48.32";"15.303"
"482";"48.3";"15.393"
"480";"48.12";"15.383"
"476";"48.31";"15.363"
"474";"48.11";"15.413"
"470";"48.67";"15.063"
"470";"48.26";"15.373"
"464";"48.95";"14.993"
"464";"48.1";"15.453"
"450";"48.3";"15.383"
"445";"48.05";"15.423"
"440";"48.05";"15.433"
"438";"48.31";"15.343"
"435";"48.3";"15.403"
"430";"48.87";"15.153"
"430";"48.91";"15.083"
"428";"48.22";"15.283"
"427";"48.29";"15.433"
"427";"48.12";"15.373"
"426";"48.11";"15.063"
"425";"48.24";"15.353"
"423";"48.17";"15.193"
"422";"48.31";"15.353"
"422";"48.41";"15.063"
"418";"48.15";"15.273"
"418";"48.29";"15.463"
"416";"48.25";"14.893"
"409";"48.93";"15.033"
"409";"48.94";"15.013"
"407";"48.33";"15.233"
"406";"48.88";"15.143"
"403";"48.94";"15.023"
"400";"48.31";"15.323"
"400";"48.05";"15.443"
"398";"48.31";"15.313"
"398";"48.12";"15.073"
"398";"48.32";"15.273"
"397";"48.13";"15.353"
"393";"48.25";"14.883"
"389";"48.3";"15.413"
"387";"48.2";"15.263"
"382";"48.51";"15.063"
"382";"48.05";"15.413"
"382";"48.28";"15.443"
"380";"48.15";"15.263"
"379";"48.16";"15.233"
"378";"48.25";"14.873"
"377";"48.27";"15.423"
"373";"48.05";"15.453"
"371";"48.32";"15.263"
"371";"48.14";"15.123"
"364";"48.17";"15.183"
"364";"48.33";"15.243"
"363";"48.18";"15.353"
"359";"48.13";"15.343"
"356";"48.86";"15.163"
"355";"48.33";"15.543"
"355";"48.15";"15.283"
"354";"48.95";"14.983"
"351";"48.96";"14.973"
"351";"48.36";"15.063"
"349";"48.2";"15.063"
"347";"48.32";"15.253"
"346";"48.1";"15.463"
"343";"48.19";"15.123"
"343";"48.25";"14.903"
"342";"48.31";"15.493"
"339";"48.28";"15.413"
"339";"48.16";"15.223"
"337";"48.27";"14.803"
"337";"48.13";"15.093"
"336";"48.3";"15.373"
"336";"48.1";"15.443"
"335";"48.05";"15.473"
"335";"48.34";"15.143"
"334";"48.11";"15.403"
"333";"48.26";"14.863"
"333";"48.15";"15.143"
"331";"48.05";"15.483"
"331";"48.33";"15.213"
"329";"48.71";"14.953"
"329";"48.05";"15.643"
"326";"48.16";"15.243"
"326";"48.33";"15.203"
"326";"48.18";"15.343"
"324";"48.92";"15.053"
"323";"48.16";"15.163"
"323";"48.86";"15.173"
"323";"47.89";"15.553"
"323";"48.13";"15.333"
"321";"48.11";"15.443"
"321";"48.05";"15.463"
"319";"48.35";"15.103"
"319";"48.91";"15.063"
"318";"48.18";"15.193"
"316";"48.68";"15.063"
"316";"48.33";"15.193"
"315";"48.13";"15.363"
"315";"49.22";"14.983"
"314";"48.06";"14.943"
"314";"48.4";"15.063"
"314";"48.05";"15.403"
"312";"48.71";"14.963"
"312";"48.87";"15.143"
"311";"49.22";"15.013"
"311";"48.97";"14.953"
"311";"48.05";"15.493"
"311";"48.05";"15.513"
"310";"48.71";"14.973"
"309";"48.33";"15.223"
"308";"48.66";"15.093"
"308";"48.14";"15.313"
"307";"48.31";"15.373"
"307";"48.29";"15.423"
"307";"48.22";"15.063"
"304";"48.14";"15.113"
"304";"48.84";"15.193"
"303";"48.18";"15.393"
"303";"48.16";"15.153"
"303";"48.14";"15.293"
"303";"48.65";"15.113"
"302";"48.37";"15.063"
"301";"48.5";"15.063"
"301";"48.27";"15.393"
"300";"48.85";"15.183"
"300";"48.18";"15.383"
"299";"48.17";"15.203"
"299";"48.05";"15.393"
"299";"48.12";"15.403"
"298";"48.05";"15.633"
"297";"48.05";"14.923"
"296";"48.05";"15.653"
"293";"48.21";"15.063"
"293";"48.31";"15.503"
"293";"48.24";"14.913"
"293";"48.23";"15.303"
"291";"48.05";"15.503"
"289";"48.37";"14.423"
"289";"48.33";"14.563"
"289";"48.18";"15.373"
"289";"47.9";"15.483"
"288";"48.21";"15.053"
"288";"48.11";"15.053"
"287";"48.87";"15.163"
"286";"48.68";"15.053"
"286";"47.9";"15.443"
"285";"48.34";"15.173"
"285";"48.23";"15.333"
"285";"48.12";"15.423"
"285";"48.14";"15.303"
"284";"48.86";"15.183"
"284";"48.34";"15.133"
"283";"48.27";"14.793"
"282";"48.97";"14.943"
"282";"48.18";"15.363"
"281";"48.32";"15.313"
"281";"48.65";"15.123"
"281";"48.13";"15.083"
"281";"48.1";"15.473"
"279";"48.04";"15.453"
"278";"48.71";"14.943"
"278";"48.18";"15.403"
"278";"48.34";"15.163"
"277";"48.71";"14.983"
"277";"48.33";"15.263"
"276";"48.05";"15.383"
"275";"48.33";"15.273"
"274";"48.81";"15.243"
"274";"48.32";"15.523"
"274";"48.05";"15.373"
"273";"47.9";"15.433"
"273";"48.13";"15.413"
"272";"48.35";"15.113"
"272";"48.05";"15.563"
"271";"48.32";"15.323"
"271";"48.33";"15.153"
"270";"48.28";"14.783"
"270";"48.2";"15.233"
"270";"48.79";"15.273"
"270";"48.67";"15.073"
"270";"48.27";"14.813"
"268";"48.33";"15.253"
"268";"48.99";"14.903"
"268";"48.17";"15.173"
"268";"47.89";"15.543"
"268";"48.38";"14.363"
"268";"48.19";"15.333"
"268";"47.9";"15.473"
"266";"48.06";"14.953"
"265";"48.71";"15.403"
"265";"48.37";"14.413"
"265";"48.21";"15.253"
"265";"47.88";"15.583"
"265";"49.22";"14.993"
"265";"48.05";"15.583"
"264";"48.07";"15.583"
"264";"48.33";"15.183"
"264";"48.16";"15.213"
"263";"48.76";"15.323"
"263";"48.05";"15.573"
"263";"48.36";"15.113"
"263";"48.14";"15.403"
"262";"48.05";"15.523"
"262";"48.35";"15.093"
"262";"48.05";"15.553"
"261";"47.97";"14.753"
"261";"47.98";"14.763"
"261";"49.22";"15.003"
"261";"48.14";"15.323"
"260";"48.23";"15.283"
"260";"48.21";"15.043"
"260";"48.08";"15.533"
"259";"48.3";"14.703"
"259";"48.18";"15.133"
"258";"48.59";"15.063"
"258";"48.2";"15.323"
"258";"48.15";"15.253"
"257";"48.34";"15.153"
"257";"48.42";"15.043"
"257";"48.08";"15.543"
"257";"48.98";"14.923"
"256";"48.19";"15.213"
"256";"48.35";"15.063"
"256";"48.3";"15.463"
"255";"48.82";"15.233"
"255";"48.29";"15.303"
"255";"48.19";"15.113"
"255";"48.06";"15.623"
"255";"48.3";"14.693"
"254";"48.69";"15.023"
"254";"48.24";"15.323"
"253";"48.71";"15.423"
"253";"48.69";"15.453"
"253";"48.68";"15.043"
"252";"48.88";"15.123"
"252";"48.85";"15.173"
"252";"48.32";"15.513"
"252";"48.71";"14.663"
"252";"48.16";"15.373"
"251";"47.9";"15.493"
"251";"48.82";"15.223"
"251";"48.24";"14.923"
"250";"48";"14.813"
"250";"48.12";"15.433"
"250";"48.3";"15.193"
"248";"48.29";"15.293"
"248";"48.04";"15.473"
"248";"47.88";"15.593"
"248";"48.34";"15.563"
"247";"48.34";"15.183"
"247";"48.05";"15.593"
"247";"48.33";"14.573"
"246";"47.9";"15.463"
"245";"48.3";"15.263"
"245";"48.39";"14.343"
"245";"48.04";"14.903"
"245";"48.9";"15.083"
"244";"48.66";"15.083"
"244";"48.66";"15.103"
"243";"48.27";"14.823"
"243";"48.04";"15.463"
"243";"48.64";"15.143"
"243";"48.31";"15.183"
"243";"47.89";"15.563"
"242";"48.08";"15.523"
"242";"48.07";"15.573"
"241";"48.05";"15.543"
"241";"48.26";"14.853"
"240";"48.05";"14.933"
"240";"48.83";"15.213"
"239";"48.32";"15.173"
"239";"48.05";"15.303"
"238";"48.5";"14.943"
"238";"48.05";"15.363"
"237";"48.71";"15.413"
"237";"48.69";"15.033"
"237";"48.17";"15.363"
"237";"47.9";"15.423"
"237";"48.2";"15.073"
"236";"48.6";"15.593"
"236";"48.05";"14.913"
"236";"48.17";"15.423"
"235";"48.78";"15.293"
"235";"48.15";"15.383"
"235";"48.09";"15.463"
"235";"48.84";"15.203"
"235";"48.18";"15.143"
"235";"47.9";"15.453"
"235";"48.32";"15.243"
"234";"48.95";"15.003"
"234";"47.98";"14.773"
"234";"48.25";"15.343"
"234";"48.29";"14.723"
"234";"48.35";"15.083"
"234";"48.29";"15.403"
"233";"48.83";"14.643"
"233";"48.02";"14.853"
"233";"47.97";"14.743"
"232";"48.38";"14.373"
"232";"48.33";"15.533"
"232";"48.32";"15.533"
"232";"48.89";"14.443"
"232";"48.24";"14.933"
"231";"48.24";"15.273"
"231";"48.06";"14.843"
"231";"48.12";"15.363"
"231";"48.47";"14.983"
"230";"48.05";"15.533"
"230";"48.43";"15.033"
"230";"48.29";"14.713"
"230";"48.05";"15.603"
"229";"48.7";"14.993"
"229";"48.63";"15.163"
"229";"48.7";"15.003"
"228";"48.33";"14.583"
"228";"48.2";"15.223"
"228";"48.34";"15.123"
"227";"48.36";"14.443"
"227";"48.05";"15.663"
"226";"48.62";"15.563"
"225";"48.65";"15.513"
"225";"48.64";"15.533"
"225";"48.01";"14.833"
"225";"47.89";"15.533"
"225";"48.9";"14.443"
"225";"48.84";"14.613"
"225";"48.3";"15.253"
"224";"48.82";"14.663"
"224";"48.27";"15.383"
"224";"48.83";"14.633"
"223";"48.8";"15.263"
"223";"48.09";"15.513"
"223";"48.64";"15.133"
"223";"48.06";"15.613"
"223";"48.26";"15.363"
"223";"48.06";"14.833"
"222";"48.96";"14.963"
"222";"48.23";"15.293"
"222";"48.06";"14.933"
"222";"48.32";"15.193"
"222";"48.31";"15.223"
"222";"48.29";"15.393"
"222";"47.89";"15.523"
"220";"48.29";"15.313"
"220";"47.9";"15.363"
"220";"48.38";"14.353"
"220";"47.9";"15.393"
"219";"48.71";"14.653"
"219";"48.36";"15.053"
"219";"48.2";"15.083"
"219";"48.42";"15.053"
"219";"48.17";"15.473"
"219";"48.26";"15.243"
"218";"48.33";"14.553"
"218";"48.06";"15.603"
"218";"48.48";"14.973"
"218";"48.78";"14.773"
"218";"48.87";"15.173"
"218";"48.28";"15.373"
"218";"48.17";"15.523"
"217";"48.37";"15.053"
"217";"48.06";"14.793"
"217";"48.14";"15.393"
"217";"48.16";"15.533"
"216";"48.74";"14.873"
"216";"48.34";"15.323"
"216";"48.17";"15.513"
"216";"47.9";"15.523"
"216";"48.74";"15.353"
"216";"48.28";"15.383"
"216";"48.27";"15.363"
"216";"48.21";"15.313"
"215";"48.77";"14.793"
"215";"48.28";"15.403"
"215";"48.28";"15.333"
"214";"47.9";"15.533"
"214";"48.23";"14.973"
"214";"48.07";"14.963"
"214";"48.06";"14.803"
"214";"48.34";"15.193"
"214";"48.24";"14.943"
"214";"48.16";"15.063"
"213";"48.87";"15.383"
"213";"48.22";"15.273"
"213";"47.9";"15.503"
"213";"48.31";"15.303"
"213";"48.1";"15.403"
"213";"48.31";"15.213"
"213";"48.27";"15.353"
"212";"47.88";"15.603"
"212";"48.21";"15.033"
"212";"48.28";"15.353"
"212";"48.06";"15.063"
"212";"48.19";"15.103"
"212";"48.35";"15.073"
"211";"48.68";"15.463"
"211";"48.28";"15.363"
"211";"47.89";"15.513"
"211";"48.29";"15.283"
"211";"48.7";"15.433"
"211";"48.52";"15.523"
"210";"48.46";"14.993"
"210";"48.07";"15.563"
"210";"48.86";"15.193"
"210";"48.3";"15.273"
"210";"48.29";"15.323"
"210";"48.18";"15.333"
"210";"48.05";"15.613"
"210";"48.84";"14.623"
"209";"48.67";"15.483"
"209";"48.32";"15.163"
"209";"48.75";"14.843"
"209";"48.34";"15.203"
"209";"48.17";"15.503"
"209";"47.88";"15.573"
"208";"48.33";"15.163"
"208";"47.9";"15.513"
"208";"48.28";"15.393"
"208";"48.08";"15.553"
"207";"48.36";"14.433"
"207";"47.94";"14.683"
"206";"48.37";"14.403"
"206";"48.18";"15.413"
"206";"48.35";"15.173"
"206";"48.06";"14.783"
"205";"48.82";"14.673"
"205";"48.98";"14.913"
"205";"48.14";"15.103"
"205";"47.9";"15.373"
"205";"48.8";"15.253"
"205";"48.27";"15.233"
"204";"48.59";"15.273"
"204";"48.17";"15.433"
"204";"48.75";"15.343"
"204";"48.02";"14.863"
"203";"48.85";"14.593"
"203";"48.35";"15.133"
"203";"48.34";"15.333"
"203";"48.35";"15.593"
"203";"48.3";"15.283"
"202";"48.3";"15.423"
"202";"49.03";"14.813"
"202";"48.72";"14.923"
"202";"48.17";"15.493"
"202";"48.29";"15.203"
"201";"48.09";"15.483"
"201";"48.31";"15.233"
"201";"48.85";"15.203"
"201";"48.77";"14.803"
"201";"48.32";"15.203"
"201";"48.05";"15.313"
"201";"48.85";"15.223"
"201";"48.29";"15.413"
"201";"48.28";"15.323"
"200";"48.25";"14.863"
"200";"48.61";"15.583"
"200";"48.27";"14.683"
"200";"48.26";"14.843"
"200";"48.52";"15.543"
"199";"48.05";"15.293"
"199";"48.34";"15.223"
"199";"48.85";"15.213"
"199";"48.51";"15.053"
"199";"48.44";"15.023"
"199";"48.78";"14.763"
"199";"48.04";"14.893"
"198";"48.66";"15.503"
"198";"48.96";"15.543"
"198";"48.75";"14.853"
"198";"48.39";"14.863"
"198";"48.17";"15.463"
"198";"48.64";"15.153"
"198";"48.3";"15.293"
"198";"48.28";"15.223"
"198";"48.27";"15.433"
"197";"48.39";"15.073"
"197";"48.85";"14.583"
"197";"48.06";"14.823"
"197";"48.19";"15.063"
"197";"48.77";"15.303"
"197";"48.32";"14.613"
"197";"48.18";"15.153"
"196";"48.34";"15.213"
"196";"48.28";"15.343"
"196";"47.99";"14.783"
"196";"48.1";"15.393"
"196";"47.9";"15.383"
"195";"48.82";"14.423"
"195";"48.35";"14.483"
"195";"48.19";"15.203"
"195";"48.16";"15.543"
"195";"48.13";"15.103"
"195";"48.38";"14.383"
"195";"48.09";"15.503"
"195";"47.99";"14.793"
"195";"48.27";"15.373"
"195";"48.4";"14.933"
"194";"47.9";"15.403"
"194";"48.29";"15.383"
"194";"48.05";"15.623"
"194";"48.82";"15.293"
"194";"48.32";"15.183"
"194";"48.17";"15.483"
"194";"48";"14.803"
"194";"48.19";"15.133"
"193";"48.08";"14.843"
"193";"48.19";"15.323"
"193";"48.13";"15.403"
"193";"48.03";"14.883"
"193";"48.94";"15.003"
"193";"49.14";"15.393"
"193";"48.86";"14.563"
"193";"48.73";"14.893"
"193";"48.29";"15.373"
"192";"48.39";"14.333"
"192";"48.81";"14.693"
"192";"48.12";"15.413"
"192";"47.89";"15.573"
"192";"48.6";"15.243"
"192";"48.27";"15.343"
"191";"48.63";"15.173"
"191";"48.48";"14.963"
"191";"48.41";"14.253"
"191";"49.21";"15.013"
"191";"48.06";"14.923"
"191";"48.89";"15.103"
"190";"48";"14.823"
"190";"48.77";"15.313"
"190";"48.41";"14.243"
"190";"48.05";"15.353"
"190";"48.13";"15.373"
"190";"48.06";"14.753"
"190";"48.49";"15.063"
"189";"48.48";"15.063"
"189";"48.12";"15.443"
"189";"47.9";"15.413"
"189";"48.2";"15.213"
"189";"48.32";"14.333"
"189";"48.24";"14.903"
"188";"49.01";"15.513"
"188";"48.85";"15.193"
"188";"48.37";"15.103"
"188";"48.52";"15.503"
"188";"48.34";"15.313"
"187";"48.96";"14.983"
"187";"48.79";"14.743"
"187";"48.52";"15.533"
"187";"48.13";"15.383"
"187";"48.37";"14.433"
"187";"47.96";"14.723"
"187";"48.05";"15.343"
"187";"48.65";"15.103"
"187";"48.17";"15.443"
"187";"48.76";"14.823"
"186";"48.61";"15.573"
"186";"48.59";"15.263"
"186";"49.17";"15.243"
"186";"48.42";"14.673"
"186";"48.33";"15.063"
"186";"48.29";"15.273"
"185";"48.27";"15.443"
"185";"48.39";"14.353"
"185";"48.55";"15.373"
"185";"48.37";"14.953"
"185";"48.35";"14.493"
"185";"48.38";"15.093"
"185";"48.19";"15.303"
"185";"48.37";"15.643"
"185";"48.31";"15.243"
"185";"48.28";"15.493"
"185";"48.23";"14.963"
"184";"48.3";"15.243"
"184";"48.17";"15.453"
"184";"48.1";"15.033"
"184";"48.31";"15.293"
"184";"48.38";"14.923"
"184";"49.13";"15.433"
"184";"48.34";"14.543"
"184";"48.19";"15.243"
"183";"48.37";"15.043"
"183";"48.29";"15.333"
"183";"48.26";"15.453"
"183";"48.36";"15.243"
"182";"48.07";"15.593"
"182";"48.98";"14.933"
"182";"48.95";"15.553"
"182";"48.8";"14.723"
"182";"48.33";"15.343"
"182";"48.3";"15.333"
"182";"48.03";"14.873"
"182";"48.51";"15.133"
"182";"48.38";"15.173"
"181";"48.06";"14.763"
"181";"47.95";"14.703"
"181";"48.85";"15.393"
"181";"48.77";"14.413"
"181";"48.19";"15.313"
"181";"48.35";"15.123"
"181";"48.84";"14.603"
"181";"48.37";"15.223"
"181";"47.9";"15.353"
"180";"48.38";"15.183"
"180";"48.74";"14.863"
"180";"48.51";"15.143"
"180";"48.18";"15.163"
"180";"48.83";"14.653"
"180";"48.7";"15.013"
"180";"48.23";"15.483"
"180";"48.15";"15.393"
"179";"48.88";"14.493"
"179";"48.35";"15.303"
"179";"48.31";"15.283"
"179";"48.51";"15.023"
"179";"48.38";"15.193"
"179";"48.38";"14.883"
"179";"48.12";"15.083"
"179";"48.06";"15.403"
"179";"48.06";"15.393"
"179";"48.73";"14.903"
"179";"48.29";"15.363"
"178";"48.76";"14.813"
"178";"48.19";"15.293"
"178";"48.29";"15.343"
"178";"48.08";"15.453"
"177";"48.85";"14.563"
"177";"48.39";"14.983"
"177";"48.28";"14.773"
"177";"48.21";"15.123"
"177";"48.33";"15.353"
"177";"48.13";"15.393"
"177";"48.07";"14.973"
"177";"48.19";"15.343"
"177";"48.96";"14.993"
"177";"48.35";"15.163"
"177";"48.06";"14.673"
"177";"48.86";"14.543"
"177";"48.83";"15.233"
"177";"48.51";"15.013"
"176";"48.32";"15.353"
"176";"48.31";"15.203"
"176";"48.52";"15.203"
"176";"48.36";"15.253"
"176";"48.06";"14.813"
"176";"48.62";"15.193"
"176";"48.42";"14.663"
"176";"48.19";"15.283"
"176";"48.71";"14.993"
"176";"48.7";"15.443"
"176";"48.21";"15.243"
"175";"48.37";"14.943"
"175";"48.26";"14.833"
"175";"48.25";"15.263"
"175";"48.22";"15.013"
"175";"48.72";"14.913"
"175";"48.19";"15.273"
"175";"48.07";"15.493"
"175";"48.27";"14.693"
"174";"48.15";"15.513"
"174";"48.09";"15.413"
"174";"48.03";"15.493"
"174";"48.74";"14.883"
"174";"48.69";"15.013"
"174";"48.08";"15.473"
"174";"48.89";"14.453"
"174";"48.06";"14.853"
"174";"48.84";"15.243"
"174";"48.38";"14.933"
"174";"48.37";"15.203"
"174";"48.2";"15.203"
"174";"47.88";"15.563"
"174";"48.18";"15.223"
"173";"48.51";"15.123"
"173";"48.28";"15.313"
"173";"48.38";"14.913"
"173";"48.97";"15.543"
"173";"48.15";"15.123"
"172";"49";"14.873"
"172";"48.37";"15.213"
"172";"48.71";"14.933"
"172";"48.61";"15.223"
"172";"48.22";"15.243"
"172";"48.35";"15.313"
"171";"48.82";"14.653"
"171";"48.4";"14.923"
"171";"48.06";"14.743"
"171";"48.05";"15.323"
"171";"48.81";"14.683"
"171";"48.16";"15.263"
"171";"48.87";"14.533"
"171";"48.46";"15.063"
"171";"48.25";"15.253"
"171";"48.69";"15.443"
"171";"48.41";"14.263"
"171";"48.35";"14.503"
"170";"48.8";"14.713"
"170";"48.54";"15.393"
"170";"48.34";"15.573"
"170";"48.36";"15.103"
"170";"48.26";"14.793"
"170";"48.09";"15.423"
"170";"48.09";"15.493"
"170";"48.6";"15.253"
"170";"48.31";"15.253"
"170";"47.89";"14.563"
"169";"48.06";"14.893"
"169";"48.04";"15.483"
"169";"48.4";"14.793"
"169";"48.87";"14.523"
"169";"48.53";"14.903"
"168";"48.86";"14.573"
"168";"48.09";"15.403"
"168";"48.09";"15.293"
"168";"48.06";"14.773"
"168";"48.88";"15.153"
"168";"48.31";"15.273"
"168";"48.94";"15.033"
"168";"48.75";"15.333"
"168";"48.67";"15.453"
"168";"48.73";"15.373"
"168";"48.56";"15.223"
"168";"48.31";"15.383"
"168";"48.16";"15.553"
"168";"48.81";"15.253"
"168";"48.39";"14.973"
"168";"48.32";"15.363"
"168";"48.06";"15.633"
"167";"48.3";"15.323"
"167";"49.27";"15.003"
"167";"48.06";"14.683"
"167";"48.86";"14.533"
"167";"48.63";"15.543"
"167";"47.94";"14.673"
"167";"48.4";"14.803"
"167";"48.35";"15.153"
"167";"49.18";"15.173"
"167";"48.72";"15.383"
"167";"48.71";"14.803"
"167";"48.36";"15.093"
"167";"48.84";"15.233"
"167";"48.08";"15.443"
"167";"48.05";"15.333"
"166";"48.35";"15.293"
"166";"48.31";"15.263"
"166";"48.17";"15.413"
"166";"48.06";"15.503"
"166";"48.83";"15.263"
"166";"48.34";"14.533"
"166";"48.17";"15.553"
"166";"48.08";"15.463"
"166";"48.66";"15.493"
"166";"48.53";"15.423"
"166";"48.32";"14.603"
"166";"48.81";"14.423"
"165";"48.26";"14.873"
"165";"48.22";"15.073"
"165";"48.4";"14.783"
"165";"48.4";"14.303"
"165";"48.32";"14.343"
"165";"48.22";"15.233"
"165";"47.89";"15.503"
"165";"48.91";"15.363"
"165";"48.36";"15.043"
"165";"48.3";"15.343"
"165";"48.29";"15.353"
"165";"48.28";"14.793"
"164";"48.83";"15.243"
"164";"48.71";"14.813"
"164";"48.18";"15.253"
"164";"48.06";"15.453"
"164";"48.99";"14.913"
"164";"48.83";"15.273"
"164";"48.64";"15.063"
"164";"48.61";"15.213"
"164";"48.85";"14.603"
"164";"48.13";"15.423"
"164";"48.68";"15.453"
"163";"48.07";"15.483"
"163";"48.64";"15.523"
"163";"48.51";"15.113"
"163";"48.18";"15.233"
"163";"48.22";"15.213"
"163";"48.17";"15.543"
"163";"48.81";"15.313"
"163";"48.62";"15.203"
"163";"48.79";"14.753"
"163";"48.23";"14.953"
"162";"48.29";"15.213"
"162";"48.03";"15.483"
"162";"48.39";"14.873"
"162";"48.24";"15.453"
"162";"48.87";"14.513"
"162";"48.57";"15.203"
"162";"48.3";"15.313"
"162";"48.86";"14.553"
"162";"48.04";"14.913"
"162";"48.56";"15.233"
"162";"48.39";"14.323"
"161";"48.88";"14.483"
"161";"48.68";"15.473"
"161";"48.37";"15.233"
"161";"48.23";"14.983"
"161";"48.19";"15.093"
"161";"48.17";"15.213"
"161";"48.17";"15.533"
"161";"48.14";"15.383"
"161";"48.25";"14.853"
"161";"47.88";"14.553"
"161";"48.86";"15.203"
"161";"48.54";"15.403"
"161";"48.49";"14.953"
"161";"48.26";"15.253"
"161";"48.16";"15.523"
"161";"48.04";"15.443"
"160";"48.65";"15.133"
"160";"48.16";"15.473"
"160";"48.71";"14.673"
"160";"48.67";"15.083"
"160";"48.36";"14.453"
"160";"48.21";"15.303"
"160";"48.06";"15.593"
"160";"48.03";"14.833"
"160";"48.77";"14.783"
"160";"47.9";"15.543"
"160";"48.34";"15.063"
"160";"48.27";"15.333"
"160";"48.14";"15.413"
"160";"48.37";"15.633"
"160";"48.35";"15.283"
"160";"48.85";"14.553"
"160";"48.23";"15.063"
"160";"48.19";"15.263"
"160";"48.13";"15.433"
"160";"48.06";"14.903"
"160";"48.06";"14.663"
"159";"48.32";"15.213"
"159";"49.14";"15.383"
"159";"48.87";"14.543"
"159";"48.42";"15.063"
"159";"48.33";"15.173"
"159";"48.44";"14.143"
"159";"48.39";"15.683"
"159";"48.32";"15.233"
"159";"48.03";"15.503"
"159";"48.45";"15.013"
"159";"47.9";"15.553"
"158";"48.18";"15.323"
"158";"48.39";"14.363"
"158";"48.15";"15.363"
"158";"48.09";"15.393"
"158";"48.76";"14.833"
"158";"48.72";"15.393"
"158";"48.79";"14.733"
"158";"47.88";"15.613"
"158";"48.6";"15.603"
"158";"48.59";"15.613"
"157";"48.83";"15.223"
"157";"48.57";"15.183"
"157";"48.3";"15.363"
"157";"48.82";"15.253"
"157";"48.51";"15.043"
"157";"48.27";"15.523"
"157";"48.22";"15.083"
"157";"48.15";"15.373"
"157";"47.96";"14.733"
"157";"48.53";"15.413"
"157";"48.38";"14.903"
"157";"48.32";"15.223"
"157";"48.26";"15.443"
"157";"48.51";"15.103"
"157";"48.84";"15.213"
"157";"48.39";"15.153"
"156";"48.52";"15.193"
"156";"48.39";"14.853"
"156";"48.78";"14.413"
"156";"48.37";"14.963"
"156";"48.41";"14.883"
"156";"48.3";"15.303"
"156";"48.36";"15.123"
"156";"48.3";"14.683"
"155";"49.23";"15.173"
"155";"49.22";"15.023"
"155";"48.57";"15.193"
"155";"48.52";"15.513"
"155";"48.14";"15.423"
"155";"48.88";"14.473"
"155";"48.32";"14.323"
"155";"48.72";"14.933"
"155";"48.84";"14.583"
"155";"48.22";"15.223"
"155";"48.4";"14.293"
"155";"48.35";"14.473"
"155";"48.22";"15.023"
"155";"48.81";"15.273"
"155";"48.18";"15.063"
"155";"48.1";"15.383"
"154";"48.28";"15.303"
"154";"48.01";"14.843"
"154";"48.93";"15.573"
"154";"48.44";"14.543"
"154";"48.26";"15.403"
"154";"47.89";"14.573"
"154";"48.15";"15.353"
"154";"48.81";"14.703"
"154";"48.79";"13.353"
"154";"48.47";"15.063"
"154";"48.14";"15.483"
"154";"48.52";"15.553"
"154";"48.3";"15.353"
"153";"48.8";"13.363"
"153";"48.71";"14.823"
"153";"48.27";"15.513"
"153";"48.06";"14.723"
"153";"48.38";"15.003"
"153";"48.25";"15.313"
"153";"48.33";"15.333"
"153";"48.26";"15.463"
"153";"48.5";"15.073"
"153";"48.3";"14.713"
"153";"48.26";"15.323"
"153";"48.08";"14.853"
"153";"48.86";"15.393"
"152";"48.39";"15.143"
"152";"48.34";"14.523"
"152";"48.06";"15.383"
"152";"48.01";"14.823"
"152";"48.99";"14.893"
"152";"48.5";"14.933"
"152";"48.39";"15.133"
"152";"48.13";"15.323"
"152";"48.26";"15.333"
"152";"48.81";"15.323"
"152";"48.1";"15.413"
"152";"48.09";"15.433"
"151";"48.71";"15.393"
"151";"48.31";"15.173"
"151";"48.16";"15.253"
"151";"48.08";"15.433"
"151";"48.37";"14.983"
"151";"48.09";"15.383"
"151";"48.97";"13.573"
"151";"48.16";"15.273"
"151";"48.95";"15.013"
"151";"48.71";"15.003"
"151";"47.9";"15.573"
"150";"48.88";"14.443"
"150";"48.58";"15.293"
"150";"48.2";"15.093"
"150";"48.89";"14.473"
"150";"48.51";"15.083"
"150";"48.47";"14.003"
"150";"48.22";"15.253"
"150";"48.22";"15.053"
"150";"48.61";"15.013"
"150";"48.6";"15.583"
"150";"48.57";"15.323"
